order_id,order_date,customer_id,region,country,category,product,customer_segment,units,unit_price,unit_cost,revenue,cost,margin,discount_pct,status,is_returned
12375,2024-10-30,C1305,AMER,Mexico,Hardware,Docking Station,Consumer,3,222.76,88.62,668.28,265.86,402.42,0.00,Delivered,0
12939,2024-10-30,C1208,AMER,Canada,Hardware,Laptop Stand,Enterprise,4,49.66,15.53,198.64,62.12,136.52,0.00,Pending,0
11080,2024-10-31,C1206,AMER,Brazil,Hardware,"27"" Monitor",Enterprise,16,365.62,135.87,5849.92,2173.92,3676.00,0.00,Delivered,0
11486,2024-10-31,C1136,APAC,India,Hardware,Mechanical Keyboard,Mid-Market,8,146.75,49.64,1174.00,397.12,776.88,0.00,Pending,0
11747,2024-10-31,C1243,AMER,United States,Hardware,Mechanical Keyboard,Consumer,4,138.35,46.61,553.40,186.44,366.96,0.00,Delivered,0
12058,2024-10-31,C1064,EMEA,Sweden,Hardware,Webcam HD,SMB,1,85.56,30.41,85.56,30.41,55.15,0.00,Delivered,0
12243,2024-10-31,C1247,EMEA,Sweden,Hardware,Webcam HD,Consumer,4,87.63,33.38,350.52,133.52,217.00,,Delivered,0
12981,2024-10-31,C1186,AMER,Canada,Software,Editor Pro License,Enterprise,4,108.18,9.71,432.72,38.84,393.88,0.00,Delivered,1
10605,2024-11-01,C1145,EMEA,France,Accessories,Carry Sleeve,Mid-Market,8,30.97,8.45,247.76,67.60,180.16,0.00,Delivered,0
10758,2024-11-01,C1171,APAC,Australia,Software,VPN Annual,Mid-Market,3,42.14,3.27,126.42,9.81,116.61,0.00,Delivered,0
10830,2024-11-01,C1253,EMEA,Sweden,Hardware,"27"" Monitor",Consumer,2,368.12,144.27,699.43,288.54,410.89,0.05,Delivered,0
11090,2024-11-01,C1173,EMEA,United Kingdom,Accessories,Monitor Arm,Mid-Market,12,102.30,35.13,1227.60,421.56,806.04,0.00,Delivered,0
11331,2024-11-01,C1172,EMEA,Sweden,Accessories,Carry Sleeve,Mid-Market,3,32.29,8.39,96.87,25.17,71.70,0.00,Delivered,0
11877,2024-11-01,C1200,EMEA,Netherlands,Hardware,Webcam HD,Enterprise,13,90.72,32.43,1179.36,421.59,757.77,0.00,Shipped,0
10110,2024-11-02,C1023,AMER,Mexico,Accessories,Carry Sleeve,SMB,5,30.66,7.97,153.30,39.85,113.45,0.00,Delivered,0
10143,2024-11-02,C1131,APAC,India,Software,Editor Pro License,Mid-Market,10,109.35,9.70,1093.50,97.00,996.50,0.00,Delivered,0
10829,2024-11-02,C1036,EMEA,Germany,Hardware,Webcam HD,SMB,3,86.50,30.61,207.60,91.83,115.77,0.20,Delivered,0
10855,2024-11-02,C1146,AMER,Canada,Hardware,"27"" Monitor",Mid-Market,7,348.61,138.63,2440.27,970.41,1469.86,0.00,Delivered,0
11763,2024-11-02,C1131,EMEA,Sweden,Accessories,Desk Mat,Mid-Market,12,26.89,6.10,322.68,73.20,249.48,,Delivered,0
11787,2024-11-02,C1106,EMEA,France,Software,Analytics Platform,SMB,1,448.16,37.48,403.34,37.48,365.86,0.10,Delivered,0
10349,2024-11-03,C1093,AMER,Brazil,Services,Training Course,SMB,1,397.26,91.80,397.26,91.80,305.46,0.00,Delivered,0
10585,2024-11-03,C1009,EMEA,Finland,Accessories,Monitor Arm,SMB,1,103.76,34.29,103.76,34.29,69.47,0.00,Cancelled,0
10927,2024-11-03,C1196,APAC,Australia,Hardware,Laptop Stand,Enterprise,7,46.39,14.65,292.26,102.55,189.71,0.10,Shipped,0
11330,2024-11-03,C1203,EMEA,Spain,Hardware,Docking Station,Enterprise,4,234.25,95.08,890.15,380.32,509.83,0.05,Delivered,0
12279,2024-11-03,C1157,AMER,United States,Software,Cloud Backup 1TB,Mid-Market,3,69.42,6.81,197.85,20.43,177.42,0.05,Delivered,0
12373,2024-11-03,C1306,EMEA,Finland,Accessories,Cable Set,Consumer,4,16.69,4.17,66.76,16.68,50.08,0.00,Delivered,0
11626,2024-11-04,C1151,AMER,Brazil,Hardware,Webcam HD,Mid-Market,4,85.03,30.50,340.12,122.00,218.12,0.00,Pending,0
12195,2024-11-04,C1241,EMEA,France,Hardware,USB-C Hub,Consumer,2,54.91,21.20,109.82,42.40,67.42,0.00,Delivered,0
12745,2024-11-04,C1307,EMEA,Sweden,Hardware,Docking Station,Consumer,3,220.85,95.46,662.55,286.38,376.17,0.00,Delivered,1
10499,2024-11-05,C1298,AMER,Brazil,Hardware,Mechanical Keyboard,Consumer,4,149.81,51.26,599.24,205.04,394.20,0.00,Delivered,0
10635,2024-11-05,C1053,AMER,Brazil,Software,Editor Pro License,SMB,7,106.24,9.46,594.94,66.22,528.72,0.20,Delivered,0
10867,2024-11-05,C1147,AMER,Mexico,Software,Editor Pro License,Mid-Market,2,105.67,9.72,211.34,19.44,191.90,0.00,Delivered,0
12595,2024-11-05,C1294,EMEA,United Kingdom,Software,Analytics Platform,Consumer,1,421.98,36.94,421.98,36.94,385.04,0.00,Cancelled,0
12960,2024-11-05,C1170,AMER,Brazil,Software,Analytics Platform,Mid-Market,4,441.68,34.15,1766.72,136.60,1630.12,0.00,Delivered,0
12971,2024-11-05,C1163,AMER,Brazil,Hardware,Mechanical Keyboard,Mid-Market,3,141.10,49.75,423.30,149.25,274.05,0.00,Delivered,0
10159,2024-11-06,C1187,APAC,South Korea,Hardware,Laptop Stand,Enterprise,14,49.13,16.07,687.82,224.98,462.84,0.00,Delivered,0
10316,2024-11-06,C1188,AMER,Canada,Services,Priority Support,Enterprise,3,199.23,36.41,597.69,109.23,488.46,0.00,Delivered,0
11548,2024-11-06,C1073,AMER,Canada,Hardware,Laptop Stand,SMB,3,49.29,14.69,147.87,44.07,103.80,0.00,Delivered,0
12319,2024-11-06,C1175,EMEA,Germany,Services,Training Course,Mid-Market,9,388.64,89.97,3497.76,809.73,2688.03,0.00,Cancelled,0
12401,2024-11-06,C1074,EMEA,France,Services,Custom Integration,SMB,2,1341.35,404.52,2146.16,809.04,1337.12,0.20,Delivered,0
12607,2024-11-06,C1200,APAC,South Korea,Services,Training Course,Enterprise,14,373.28,86.81,5225.92,1215.34,4010.58,,Delivered,0
10450,2024-11-07,C1023,EMEA,France,Accessories,Desk Mat,SMB,3,26.25,6.02,63.00,18.06,44.94,0.20,Delivered,0
11096,2024-11-07,C1154,APAC,Australia,Software,Editor Pro License,Mid-Market,9,106.01,9.90,954.09,89.10,864.99,0.00,Delivered,0
11101,2024-11-07,C1232,AMER,United States,Software,Design Suite,Consumer,3,267.02,28.09,680.90,84.27,596.63,0.15,Delivered,0
12340,2024-11-07,C1045,AMER,Brazil,Services,Priority Support,SMB,1,197.77,35.10,197.77,35.10,162.67,0.00,Delivered,0
12341,2024-11-07,C1300,APAC,Australia,Services,Priority Support,Consumer,1,193.85,36.29,193.85,36.29,157.56,,Shipped,0
12433,2024-11-07,C1142,EMEA,Netherlands,Hardware,Mechanical Keyboard,Mid-Market,11,152.34,50.81,1675.74,558.91,1116.83,0.00,Shipped,0
12493,2024-11-07,C1068,APAC,South Korea,Software,VPN Annual,SMB,8,45.52,2.97,364.16,23.76,340.40,0.00,Delivered,0
12637,2024-11-07,C1002,AMER,Brazil,Services,Training Course,SMB,8,402.27,85.67,2413.62,685.36,1728.26,0.25,Delivered,0
10774,2024-11-08,C1301,EMEA,Netherlands,Accessories,Carry Sleeve,Consumer,4,33.28,8.15,133.12,32.60,100.52,0.00,Cancelled,0
11932,2024-11-08,C1105,AMER,United States,Accessories,Monitor Arm,SMB,5,94.91,35.10,474.55,175.50,299.05,0.00,Delivered,0
11945,2024-11-08,C1197,APAC,Singapore,Accessories,Monitor Arm,Enterprise,8,99.80,33.58,798.40,268.64,529.76,0.00,Delivered,0
12040,2024-11-08,C1135,AMER,Canada,Software,Design Suite,Mid-Market,8,294.73,28.65,1886.27,229.20,1657.07,0.20,Delivered,0
11887,2024-11-09,C1128,AMER,Canada,Software,Design Suite,Mid-Market,11,283.17,28.75,2491.90,316.25,2175.65,0.20,Delivered,0
12614,2024-11-09,C1273,EMEA,Netherlands,Accessories,Cable Set,Consumer,3,15.37,4.56,46.11,13.68,32.43,0.00,Delivered,0
12977,2024-11-09,C1170,EMEA,Sweden,Hardware,Mechanical Keyboard,Mid-Market,3,152.31,50.02,456.93,150.06,306.87,0.00,Pending,0
10334,2024-11-10,C1076,AMER,Mexico,Accessories,Carry Sleeve,SMB,1,32.12,7.89,32.12,7.89,24.23,,Shipped,0
10341,2024-11-10,C1185,EMEA,Netherlands,Services,Onboarding Workshop,Enterprise,20,526.74,143.64,10534.80,2872.80,7662.00,0.00,Delivered,0
10491,2024-11-10,C1034,APAC,South Korea,Accessories,Monitor Arm,SMB,7,93.76,34.82,656.32,243.74,412.58,0.00,Delivered,0
10934,2024-11-10,C1283,EMEA,Finland,Hardware,"27"" Monitor",Consumer,4,368.93,142.95,1475.72,571.80,903.92,0.00,Delivered,1
11037,2024-11-10,C1027,EMEA,Finland,Accessories,Desk Mat,SMB,3,27.50,6.00,82.50,18.00,64.50,0.00,Delivered,0
12430,2024-11-10,C1148,AMER,Canada,Software,Design Suite,Mid-Market,8,279.07,26.56,2232.56,212.48,2020.08,0.00,Delivered,0
12798,2024-11-10,C1217,EMEA,Spain,Hardware,USB-C Hub,Consumer,2,55.53,20.63,111.06,41.26,69.80,0.00,Delivered,0
10046,2024-11-11,C1203,APAC,Japan,Services,Priority Support,Enterprise,3,197.10,35.51,591.30,106.53,484.77,0.00,Shipped,0
10315,2024-11-11,C1186,EMEA,Finland,Accessories,Monitor Arm,Enterprise,10,95.85,34.19,958.50,341.90,616.60,,Delivered,0
10554,2024-11-11,C1202,EMEA,Netherlands,Hardware,Mechanical Keyboard,Enterprise,19,136.68,47.54,1947.69,903.26,1044.43,0.25,Shipped,0
10582,2024-11-11,C1185,EMEA,Germany,Hardware,Laptop Stand,Enterprise,13,48.64,16.02,632.32,208.26,424.06,0.00,Delivered,0
12658,2024-11-11,C1018,AMER,United States,Services,Custom Integration,SMB,6,1305.42,440.34,7832.52,2642.04,5190.48,0.00,Delivered,0
10182,2024-11-12,C1027,APAC,Singapore,Services,Custom Integration,SMB,2,1417.65,424.24,2126.48,848.48,1278.00,0.25,Delivered,0
11714,2024-11-12,C1190,APAC,Japan,Software,Analytics Platform,Enterprise,10,468.46,35.50,4684.60,355.00,4329.60,0.00,Delivered,0
11804,2024-11-12,C1183,EMEA,Netherlands,Hardware,Laptop Stand,Enterprise,7,50.44,14.89,353.08,104.23,248.85,0.00,Pending,0
12212,2024-11-12,C1163,EMEA,Germany,Software,Analytics Platform,Mid-Market,12,465.15,36.05,5023.62,432.60,4591.02,0.10,Shipped,0
12555,2024-11-12,C1145,EMEA,Spain,Services,Custom Integration,Mid-Market,5,1265.29,437.82,4744.84,2189.10,2555.74,0.25,Delivered,0
12632,2024-11-12,C1182,APAC,Australia,Services,Custom Integration,Enterprise,6,1288.11,408.71,7728.66,2452.26,5276.40,0.00,Delivered,0
12656,2024-11-12,C1020,AMER,Brazil,Accessories,Cable Set,SMB,1,16.78,4.16,12.59,4.16,8.43,0.25,Delivered,0
10414,2024-11-13,C1060,EMEA,Sweden,Accessories,Cable Set,SMB,8,16.16,4.20,96.96,33.60,63.36,0.25,Delivered,0
12189,2024-11-13,C1152,AMER,Canada,Hardware,Laptop Stand,Mid-Market,6,52.07,15.70,312.42,94.20,218.22,,Delivered,0
10035,2024-11-14,C1102,AMER,Brazil,Services,Priority Support,SMB,4,198.59,37.03,754.64,148.12,606.52,0.05,Delivered,0
10282,2024-11-14,C1145,EMEA,Sweden,Services,Priority Support,Mid-Market,6,208.65,36.58,1001.52,219.48,782.04,0.20,Delivered,0
10435,2024-11-14,C1132,EMEA,United Kingdom,Accessories,Monitor Arm,Mid-Market,4,105.04,35.02,420.16,140.08,280.08,0.00,Delivered,0
11003,2024-11-14,C1017,AMER,United States,Services,Custom Integration,SMB,4,1277.19,432.75,4342.45,1731.00,2611.45,0.15,Delivered,0
11931,2024-11-14,C1126,EMEA,Spain,Hardware,Webcam HD,Mid-Market,7,92.15,32.90,645.05,230.30,414.75,0.00,Shipped,0
10113,2024-11-15,C1057,EMEA,Sweden,Services,Custom Integration,SMB,1,1347.82,433.62,1347.82,433.62,914.20,0.00,Delivered,0
10115,2024-11-15,C1066,EMEA,Germany,Hardware,"27"" Monitor",SMB,4,374.42,133.64,1497.68,534.56,963.12,,Delivered,0
10144,2024-11-15,C1017,EMEA,France,Hardware,Laptop Stand,SMB,8,50.57,15.20,404.56,121.60,282.96,0.00,Shipped,0
10469,2024-11-15,C1092,AMER,United States,Accessories,Cable Set,SMB,3,16.17,4.40,41.23,13.20,28.03,0.15,Cancelled,0
10540,2024-11-15,C1197,EMEA,Sweden,Hardware,Docking Station,Enterprise,4,214.46,90.74,772.06,362.96,409.10,0.10,Delivered,0
10542,2024-11-15,C1101,AMER,United States,Accessories,Monitor Arm,SMB,6,99.12,33.66,594.72,201.96,392.76,0.00,Delivered,0
10701,2024-11-15,C1155,EMEA,Finland,Software,Editor Pro License,Mid-Market,12,117.06,10.15,1404.72,121.80,1282.92,0.00,Shipped,0
10922,2024-11-15,C1019,AMER,Mexico,Hardware,"27"" Monitor",SMB,6,367.62,133.99,2205.72,803.94,1401.78,0.00,Delivered,0
11780,2024-11-15,C1229,AMER,Brazil,Hardware,Mechanical Keyboard,Consumer,1,152.74,48.00,152.74,48.00,104.74,0.00,Delivered,0
11979,2024-11-15,C1046,AMER,United States,Hardware,Webcam HD,SMB,3,92.85,32.34,278.55,97.02,181.53,0.00,Delivered,0
12419,2024-11-15,C1155,EMEA,Germany,Software,VPN Annual,Mid-Market,2,43.87,3.00,87.74,6.00,81.74,0.00,Delivered,0
12676,2024-11-15,C1183,APAC,India,Accessories,Carry Sleeve,Enterprise,8,34.41,8.35,261.52,66.80,194.72,0.05,Delivered,1
12872,2024-11-15,C1189,APAC,India,Services,Custom Integration,Enterprise,8,1271.96,431.22,9666.90,3449.76,6217.14,0.05,Delivered,0
10330,2024-11-16,C1250,APAC,Singapore,Software,Analytics Platform,Consumer,1,439.04,36.44,439.04,36.44,402.60,0.00,Delivered,0
10618,2024-11-16,C1267,APAC,Japan,Software,Editor Pro License,Consumer,4,116.41,9.68,465.64,38.72,426.92,,Delivered,0
11629,2024-11-16,C1100,AMER,Brazil,Hardware,Docking Station,SMB,6,221.14,89.74,1194.16,538.44,655.72,0.10,Shipped,0
12565,2024-11-16,C1122,AMER,Mexico,Services,Training Course,Mid-Market,2,381.99,88.25,763.98,176.50,587.48,,Delivered,0
10133,2024-11-17,C1301,AMER,Mexico,Hardware,USB-C Hub,Consumer,1,57.60,20.47,57.60,20.47,37.13,0.00,Cancelled,0
10231,2024-11-17,C1165,EMEA,Sweden,Services,Training Course,Mid-Market,6,397.89,86.54,2387.34,519.24,1868.10,0.00,Delivered,0
10766,2024-11-17,C1248,AMER,Brazil,Hardware,USB-C Hub,Consumer,2,57.80,19.92,115.60,39.84,75.76,0.00,Pending,0
11471,2024-11-17,C1183,EMEA,United Kingdom,Services,Training Course,Enterprise,19,410.19,83.46,7014.25,1585.74,5428.51,0.10,Delivered,0
12029,2024-11-17,C1167,AMER,Brazil,Accessories,Cable Set,Mid-Market,10,17.08,4.48,170.80,44.80,126.00,0.00,Delivered,1
10741,2024-11-18,C1149,APAC,Singapore,Software,Analytics Platform,Mid-Market,2,464.02,37.43,928.04,74.86,853.18,0.00,Delivered,0
10175,2024-11-19,C1078,AMER,Canada,Accessories,Cable Set,SMB,4,17.14,4.20,68.56,16.80,51.76,0.00,Delivered,0
10268,2024-11-19,C1192,EMEA,France,Services,Onboarding Workshop,Enterprise,8,547.60,155.63,4380.80,1245.04,3135.76,,Cancelled,0
10756,2024-11-19,C1235,AMER,Brazil,Software,Design Suite,Consumer,1,266.57,28.21,266.57,28.21,238.36,0.00,Cancelled,0
12106,2024-11-19,C1003,AMER,Brazil,Software,Cloud Backup 1TB,SMB,6,67.65,6.84,405.90,41.04,364.86,0.00,Delivered,0
12791,2024-11-19,C1202,EMEA,Germany,Hardware,USB-C Hub,Enterprise,11,58.44,21.77,642.84,239.47,403.37,0.00,Delivered,1
10345,2024-11-20,C1200,EMEA,Germany,Hardware,Mechanical Keyboard,Enterprise,9,136.46,46.99,1228.14,422.91,805.23,0.00,Delivered,0
10642,2024-11-20,C1173,APAC,South Korea,Software,Analytics Platform,Mid-Market,6,445.19,34.43,2136.91,206.58,1930.33,0.20,Delivered,0
10765,2024-11-20,C1138,EMEA,Spain,Accessories,Carry Sleeve,Mid-Market,4,30.76,7.77,98.43,31.08,67.35,0.20,Delivered,0
10807,2024-11-20,C1170,AMER,United States,Software,Analytics Platform,Mid-Market,2,462.31,35.67,924.62,71.34,853.28,0.00,Delivered,0
12314,2024-11-20,C1173,EMEA,United Kingdom,Software,Analytics Platform,Mid-Market,9,473.41,36.26,4260.69,326.34,3934.35,0.00,Shipped,0
12380,2024-11-20,C1013,EMEA,United Kingdom,Hardware,Mechanical Keyboard,SMB,6,150.23,50.25,901.38,301.50,599.88,,Delivered,0
12929,2024-11-20,C1210,APAC,South Korea,Software,Cloud Backup 1TB,Enterprise,16,68.11,7.01,1089.76,112.16,977.60,0.00,Delivered,0
11668,2024-11-21,C1179,EMEA,United Kingdom,Services,Custom Integration,Mid-Market,3,1293.15,418.84,3879.45,1256.52,2622.93,0.00,Delivered,0
12470,2024-11-21,C1178,APAC,Japan,Software,Cloud Backup 1TB,Mid-Market,9,66.95,6.87,542.30,61.83,480.47,0.10,Cancelled,0
12562,2024-11-21,C1204,EMEA,France,Hardware,Docking Station,Enterprise,19,211.08,89.93,4010.52,1708.67,2301.85,0.00,Delivered,1
12819,2024-11-21,C1199,APAC,Singapore,Accessories,Cable Set,Enterprise,16,15.55,4.46,248.80,71.36,177.44,0.00,Delivered,0
12580,2024-11-22,C1143,EMEA,Sweden,Hardware,Laptop Stand,Mid-Market,12,51.44,15.62,617.28,187.44,429.84,0.00,Delivered,0
12652,2024-11-22,C1286,AMER,Brazil,Services,Training Course,Consumer,2,393.02,89.46,786.04,178.92,607.12,0.00,Delivered,0
11770,2024-11-23,C1051,EMEA,United Kingdom,Services,Training Course,SMB,3,410.85,84.92,1232.55,254.76,977.79,0.00,Delivered,0
12151,2024-11-23,C1044,AMER,United States,Services,Training Course,SMB,1,404.00,91.45,404.00,91.45,312.55,0.00,Shipped,0
12377,2024-11-23,C1160,AMER,Brazil,Software,Analytics Platform,Mid-Market,4,432.65,35.22,1730.60,140.88,1589.72,0.00,Pending,0
11840,2024-11-24,C1159,APAC,Singapore,Hardware,Docking Station,Mid-Market,5,216.97,89.68,813.64,448.40,365.24,0.25,Delivered,0
12588,2024-11-24,C1178,EMEA,United Kingdom,Software,Design Suite,Mid-Market,2,266.03,26.57,532.06,53.14,478.92,0.00,Delivered,0
12828,2024-11-24,C1209,AMER,Canada,Services,Training Course,Enterprise,10,379.71,87.50,3797.10,875.00,2922.10,0.00,Shipped,0
10390,2024-11-25,C1031,AMER,United States,Hardware,Mechanical Keyboard,SMB,8,151.34,48.27,1210.72,386.16,824.56,0.00,Delivered,0
11159,2024-11-25,C1182,EMEA,United Kingdom,Hardware,Webcam HD,Enterprise,3,87.34,33.09,262.02,99.27,162.75,0.00,Delivered,0
11498,2024-11-25,C1048,AMER,Mexico,Software,Design Suite,SMB,3,274.18,27.32,822.54,81.96,740.58,0.00,Cancelled,0
10968,2024-11-26,C1196,APAC,Singapore,Accessories,Cable Set,Enterprise,8,15.38,4.49,123.04,35.92,87.12,,Shipped,0
11975,2024-11-26,C1305,EMEA,Sweden,Accessories,Monitor Arm,Consumer,2,101.36,35.50,202.72,71.00,131.72,,Delivered,0
12344,2024-11-26,C1250,EMEA,Netherlands,Software,Cloud Backup 1TB,Consumer,1,67.69,7.36,67.69,7.36,60.33,0.00,Delivered,0
11890,2024-11-27,C1129,EMEA,United Kingdom,Software,Cloud Backup 1TB,Mid-Market,3,66.85,7.05,200.55,21.15,179.40,0.00,Shipped,0
12367,2024-11-27,C1121,AMER,Canada,Hardware,Mechanical Keyboard,Mid-Market,10,144.04,49.97,1440.40,499.70,940.70,0.00,Delivered,0
12489,2024-11-27,C1176,EMEA,Germany,Services,Priority Support,Mid-Market,10,193.43,35.32,1450.73,353.20,1097.53,0.25,Delivered,0
10006,2024-11-28,C1175,APAC,South Korea,Accessories,Desk Mat,Mid-Market,12,25.34,6.04,304.08,72.48,231.60,0.00,Delivered,0
10212,2024-11-28,C1200,APAC,South Korea,Accessories,Desk Mat,Enterprise,18,27.95,6.32,503.10,113.76,389.34,0.00,Delivered,0
10700,2024-11-28,C1091,APAC,India,Software,Analytics Platform,SMB,1,436.96,34.76,415.11,34.76,380.35,0.05,Delivered,0
11445,2024-11-28,C1077,APAC,Japan,Services,Priority Support,SMB,6,195.73,36.96,880.78,221.76,659.02,0.25,Delivered,0
12120,2024-11-28,C1012,AMER,United States,Accessories,Cable Set,SMB,6,16.69,4.31,85.12,25.86,59.26,0.15,Delivered,0
12824,2024-11-28,C1233,APAC,South Korea,Hardware,Docking Station,Consumer,3,236.02,87.35,566.45,262.05,304.40,0.20,Delivered,0
10094,2024-11-29,C1182,AMER,Mexico,Hardware,Laptop Stand,Enterprise,10,51.94,15.62,519.40,156.20,363.20,0.00,Delivered,0
10155,2024-11-29,C1084,AMER,United States,Accessories,Carry Sleeve,SMB,5,32.15,7.93,160.75,39.65,121.10,0.00,Delivered,0
10625,2024-11-29,C1204,EMEA,United Kingdom,Software,Editor Pro License,Enterprise,3,105.57,10.22,316.71,30.66,286.05,0.00,Delivered,0
10773,2024-11-29,C1170,AMER,Canada,Accessories,Monitor Arm,Mid-Market,2,98.14,33.71,157.02,67.42,89.60,0.20,Delivered,1
10783,2024-11-29,C1031,EMEA,Germany,Software,Cloud Backup 1TB,SMB,1,62.51,7.10,62.51,7.10,55.41,0.00,Delivered,0
11152,2024-11-29,C1137,AMER,Mexico,Software,Cloud Backup 1TB,Mid-Market,12,69.54,7.26,834.48,87.12,747.36,,Delivered,0
11971,2024-11-29,C1052,AMER,Mexico,Services,Onboarding Workshop,SMB,1,563.31,154.89,563.31,154.89,408.42,0.00,Delivered,0
12224,2024-11-29,C1052,AMER,United States,Accessories,Carry Sleeve,SMB,5,33.11,8.27,165.55,41.35,124.20,0.00,Pending,0
12803,2024-11-29,C1202,APAC,Australia,Hardware,Laptop Stand,Enterprise,15,52.20,16.11,783.00,241.65,541.35,0.00,Delivered,0
12823,2024-11-29,C1189,AMER,United States,Software,Design Suite,Enterprise,12,265.75,26.74,3029.55,320.88,2708.67,0.05,Delivered,0
12104,2024-11-30,C1145,EMEA,Finland,Services,Priority Support,Mid-Market,2,198.44,34.32,396.88,68.64,328.24,0.00,Delivered,0
12796,2024-11-30,C1210,EMEA,Finland,Software,Design Suite,Enterprise,7,293.07,27.93,2051.49,195.51,1855.98,0.00,Delivered,0
12810,2024-11-30,C1196,APAC,India,Hardware,Mechanical Keyboard,Enterprise,10,141.93,48.35,1135.44,483.50,651.94,0.20,Delivered,0
10294,2024-12-01,C1292,APAC,India,Software,VPN Annual,Consumer,1,42.29,3.11,42.29,3.11,39.18,0.00,Delivered,0
10730,2024-12-01,C1162,APAC,South Korea,Software,Cloud Backup 1TB,Mid-Market,8,66.74,7.05,533.92,56.40,477.52,0.00,Delivered,0
12062,2024-12-01,C1141,AMER,Canada,Hardware,Webcam HD,Mid-Market,10,91.09,32.23,910.90,322.30,588.60,0.00,Delivered,0
12574,2024-12-01,C1155,AMER,Canada,Software,Editor Pro License,Mid-Market,4,109.24,9.75,436.96,39.00,397.96,0.00,Delivered,0
12361,2024-12-02,C1194,EMEA,France,Hardware,Laptop Stand,Enterprise,5,48.17,15.53,216.77,77.65,139.12,0.10,Delivered,0
12548,2024-12-02,C1184,APAC,Australia,Software,VPN Annual,Enterprise,4,42.49,3.22,169.96,12.88,157.08,0.00,Delivered,0
12636,2024-12-02,C1263,EMEA,Sweden,Software,Analytics Platform,Consumer,3,458.60,35.68,1375.80,107.04,1268.76,0.00,Delivered,0
11799,2024-12-03,C1182,EMEA,Sweden,Services,Priority Support,Enterprise,11,193.82,34.46,2132.02,379.06,1752.96,0.00,Delivered,0
10003,2024-12-04,C1007,AMER,Brazil,Software,Analytics Platform,SMB,1,438.64,36.06,438.64,36.06,402.58,0.00,Delivered,0
10698,2024-12-04,C1086,AMER,Canada,Software,Cloud Backup 1TB,SMB,7,66.75,6.80,467.25,47.60,419.65,0.00,Delivered,0
10818,2024-12-04,C1115,EMEA,Finland,Hardware,USB-C Hub,SMB,5,55.88,21.50,279.40,107.50,171.90,0.00,Delivered,0
12579,2024-12-04,C1029,EMEA,France,Hardware,Webcam HD,SMB,2,88.25,30.28,176.50,60.56,115.94,0.00,Delivered,0
10478,2024-12-05,C1125,AMER,Brazil,Software,Cloud Backup 1TB,Mid-Market,2,64.83,6.85,129.66,13.70,115.96,,Shipped,0
10517,2024-12-05,C1074,EMEA,United Kingdom,Hardware,Webcam HD,SMB,2,85.18,32.15,144.81,64.30,80.51,0.15,Delivered,0
11073,2024-12-05,C1197,AMER,Brazil,Software,Editor Pro License,Enterprise,9,114.82,10.08,1033.38,90.72,942.66,0.00,Delivered,0
11969,2024-12-05,C1177,EMEA,Sweden,Services,Training Course,Mid-Market,3,403.42,86.46,1210.26,259.38,950.88,0.00,Delivered,0
12975,2024-12-05,C1019,AMER,Canada,Services,Onboarding Workshop,SMB,6,566.90,154.67,3401.40,928.02,2473.38,,Delivered,0
10441,2024-12-07,C1072,AMER,Canada,Hardware,Laptop Stand,SMB,3,51.80,15.54,155.40,46.62,108.78,0.00,Pending,0
10504,2024-12-07,C1238,EMEA,Spain,Hardware,Laptop Stand,Consumer,2,49.14,16.02,98.28,32.04,66.24,,Delivered,0
10632,2024-12-07,C1127,EMEA,Spain,Hardware,USB-C Hub,Mid-Market,2,59.21,20.67,118.42,41.34,77.08,0.00,Delivered,0
10779,2024-12-07,C1138,APAC,Japan,Software,Design Suite,Mid-Market,12,289.49,27.46,3473.88,329.52,3144.36,0.00,Delivered,0
11308,2024-12-07,C1181,APAC,South Korea,Hardware,Webcam HD,Enterprise,14,85.41,32.93,1195.74,461.02,734.72,,Delivered,0
12429,2024-12-07,C1179,EMEA,Finland,Software,Analytics Platform,Mid-Market,11,468.39,35.53,5152.29,390.83,4761.46,,Delivered,0
12545,2024-12-07,C1108,APAC,South Korea,Hardware,USB-C Hub,SMB,2,56.45,21.28,90.32,42.56,47.76,0.20,Delivered,0
